taxon_name,common name,status,jepson id,calrecnum,inat id,cch2_id,fna,calscape_cn,life_cycle,flower_color,bloom_start,bloom_end,RPI ID,CRPR,CESA,FESA,SRank,GRank
Anaphalis margaritacea,pearly everlasting,N,846,341,52833,202046,true,Pearly Everlasting
Ancistrocarphus filagineus,woolly fishhook,N,849,345,50795,202048,true,Woolly Fishhooks
Androsace elongata subsp. acuta,,N,49111,348,58299,202050,true,California Androsace,,,,,1799,4.2,,,S3S4,G5?T3T4
Anemone occidentalis,white pasqueflower,N,13385,357,60482,9882,true,Western Pasque Flower,perennial,white,5,9
Anemopsis californica,yerba mansa,N,13392,360,60241,9906,true,Yerba Mansa
Angelica californica,,N,13406,364,75448,211125,,California Angelica
Anisocarpus madioides,,N,77551,10770,53137,202061,true,Woodland Madia
Antennaria media,Rocky Mountain pussytoes,N,935,383,75466,202065,true,Alpine Pussytoes,perennial,white,7,8
Antennaria rosea subsp. rosea,rosy pussytoes,N,5718,388,79575,211615,true,Rosy Pussytoes,perennial,"white,pink",6,8
Anthemis cotula,"mayweed,dog-fennel",X,1067,392,52841,202091,true
Anthoxanthum occidentale,,N,13521,11332,75474,135418,true,California Vanilla Grass
Anthriscus caucalis,bur-chervil,X,13523,396,52846,202093,,,,white
Antirrhinum kelloggii,,N,13568,401,165675,63029,Neogaerrhinum strictum,Kelloggs' Snapdragon
Antirrhinum majus,snapdragon,X,13557,404,48969,63033,true
Antirrhinum thompsonii,Sierra snapdragon,N,108978,14286,168306,207994,Sairocarpus multiflorus,,,pink,4,8
Antirrhinum vexillocalyculatum subsp. vexillocalyculatum,,N,88873,10499,840919,206530,Sairocarpus vexillocalyculatus subsp. vexillocalyculatus,,annual,purple,6,8
Aphanes occidentalis,western lady's mantle,N,13608,420,1452907,10074,true,Lady's Mantle,annual,,3,5
Aphyllon californicum subsp. jepsonii,,N,103325,13438,802459,202108,Orobanche californica subsp. jepsonii
Aphyllon epigalium subsp. epigalium,,N,103327,13527,809377,211137
Aphyllon fasciculatum,clustered broom-rape,N,100018,13441,802543,63056,Orobanche fasciculata
Aphyllon franciscanum,"yellow clustered broom-rape,Franciscan broom-rape",N,84892,14625,1303043,399790
Aphyllon pinorum,pinewoods broom-rape,N,13618,13445,802557,63057,Orobanche pinorum
Aphyllon purpureum,naked broom-rape,N,103312,13529,739040,202115,Orobanche uniflora subsp. occidentalis
Aphyllon tuberosum,bulbous broom-rape,N,13614,13446,809373,63058,Orobanche bulbosa
Aphyllon vallicola,hemp broom-rape,N,85145,14626,938507,416916,Orobanche vallicola
Apiastrum angustifolium,,N,13619,422,58777,202120,,Mock Parsley
Apium graveolens,celery,X,13622,423,58788,202122
Apium nodiflorum,,X,13623,424,332963,211138
Apocynum androsaemifolium,dogbane,N,13635,425,47359,63062,,Bitter Dogbane
Apocynum cannabinum,Indian-hemp,N,13639,426,58795,63063,,Indianhemp Dogbane
Aquilegia eximia,,N,13665,429,57230,10123,true,Van Houtte's Columbine
Aquilegia formosa,,N,13668,430,48244,10126,true,Western Columbine
Arabidopsis thaliana,mouse-ear cress,X,13682,433,55021,10153,true
Arabis blepharophylla,coast rock cress,N,13690,436,60983,10166,true,Coast Rockcress,,,,,182,4.3,,,S4,G4
Aralia californica,elk-clover,N,13860,504,52848,202125,,Elk's Clover
Arbutus menziesii,Pacific madrone,N,13872,506,51046,63080,true,Pacific Madrone,perennial,white,3,5
Arceuthobium campylopodum,western dwarf mistletoe,N,13881,510,55422,10362,true,Foothill Pine Dwarf Mistletoe
Arctostaphylos auriculata,Mt. Diablo manzanita,N,13905,533,48023,63093,true,Mount Diablo Manzanita,,,,,203,1B.3,,,S2,G2
Arctostaphylos crustacea subsp. crustacea,,N,89190,11337,79587,94933,true,Brittle Leaf Manzanita
Arctostaphylos crustacea subsp. rosei,,N,91854,11338,79590,94936,true,Rose's Manzanita
Arctostaphylos glandulosa subsp. cushingiana,,N,91856,11339,79594,94940,true,Cushing Manzanita
Arctostaphylos glandulosa subsp. glandulosa,Eastwood manzanita,N,49170,552,53354,94942,true,Eastwood Manzanita
Arctostaphylos glandulosa subsp. mollis,,N,49172,554,53377,202149,true,Eastwood's Manzanita
Arctostaphylos glauca,greatberry manzanita,N,13926,556,55133,63118,true,Big Berry Manzanita
Arctostaphylos manzanita subsp. laevigata,Contra Costa manzanita,N,49185,574,61922,202153,true,Contra Costa Manzanita,,,,,39,1B.2,,,S2,G5T2
Arctostaphylos manzanita subsp. manzanita,,N,49186,575,55136,94959,true,Whiteleaf Manzanita
Arctostaphylos pallida,pallid manzanita,N,13962,594,53355,63156,true,Pallid Manzanita,,,,,33,1B.1,CE,FT,S1,G1
Argemone munita,prickly poppy,N,14117,657,58950,10397,true,Chicalote
Argyranthemum foeniculaceum,,X,77423,658,75554,202185,true
Aristida oligantha,oldfield three-awn,N,14193,664,75562,135677,true,Oldfield Three-awn
Aristolochia californica,pipevine,N,14232,674,55190,10466,true,Dutchmans Pipe
Arnica discoidea,,N,1123,683,52851,202197,true,Rayless Arnica
Artemisia biennis,biennial wormwood,X,1169,703,58798,202211,true
Artemisia californica,California sagebrush,N,1171,705,53357,202216,true,California Sagebrush
Artemisia douglasiana,mugwort,N,1187,708,52854,202219,true,Mugwort
Artemisia dracunculus,tarragon,N,1188,709,57912,202220,true,Wild Tarragon
Artemisia pycnocephala,coastal sagewort,N,1235,720,60952,202241,true,Dune Sagewort
Arthrocnemum subterminale,Parish's glasswort,N,14292,11352,931443,111873,true,Parish's Pickleweed
Arum italicum,,X,14303,730,61168,207998
Arundo donax,giant reed,X,14319,732,64017,136045,true
Asarum caudatum,wild-ginger,N,14334,733,52858,10558,true,Wild Ginger
Asclepias californica,California milkweed,N,14357,739,51272,63250,,California Milkweed,perennial,purple,4,7
Asclepias cordifolia,purple milkweed,N,14360,741,62248,63255,,Heart Leaf Milkweed,perennial,purple,5,7
Asclepias eriocarpa,kotolo,N,14369,745,58796,63266,,Woollypod Milkweed,perennial,white,5,10
Asclepias fascicularis,narrow-leaf milkweed,N,14375,747,56851,63269,,Narrow Leaf Milkweed,perennial,white,5,10
Asclepias speciosa,milkweed,N,14422,751,62292,63324,,Showy Milkweed,perennial,purple,5,9
Asparagus asparagoides,,X,14480,755,64107,202252,true
Asparagus officinalis subsp. officinalis,asparagus,X,77139,756,60265,202255,Asparagus officinalis
Asphodelus fistulosus,onionweed,X,14494,758,75606,202257,true
Aspidotis californica,California lace fern,N,14504,759,58758,197284,true,California Lace Fern
Aspidotis carlotta-halliae,lace fern,N,14505,760,75607,197285,true,Carlotta Hall's Lace Fern,,,,,1576,4.2,,,S3,G3
Aspidotis densa,,N,14506,761,63868,197286,true,Dense Lace Fern
Astragalus asymmetricus,San Joaquin milkvetch,N,14702,803,58145,10685,,San Joaquin Milk Vetch
Astragalus breweri,,N,14733,810,75628,10717,,Brewer's Milkvetch,,,,,297,4.2,,,S3,G3
Astragalus didymocarpus var. didymocarpus,two-seeded milkvetch,N,54711,827,58895,44840,,Dwarf White Milkvetch
Astragalus gambelianus,little blue loco,N,14840,838,57042,10856,,Gambel's Dwarf Milk Vetch
Astragalus nuttallii var. nuttallii,,N,54881,897,80423,45033,,Ocean Bluff Milkvetch,,,,,1825,4.3,,,S4,G4T4
Astragalus nuttallii var. virgatus,,N,54882,898,80424,45034,,Angel Island Milkwort
Astragalus tener var. tener,alkali milkvetch,N,54950,940,80442,45116,,Alkali Milkvetch,,,,,1129,1B.2,,,S1,G2T1
Athyrium filix-femina var. cyclosorum,western lady fern,N,54990,959,61002,201218,true,Lady Fern
Athysanus pusillus,,N,15178,960,58069,11236,true,Common Sandweed
Athysanus unilateralis,,N,15179,11354,75695,11237,true
Atriplex argentea var. expansa,silverscale,N,76505,11355,80454,129385,Atriplex argentea var. mohavensis,Silverscale
Atriplex coronata var. coronata,crownscale,N,55004,973,80462,129401,true,Crownscale,,,,,1130,4.2,,,S3,G4T3
Atriplex depressa,brittlescale,N,76507,976,60174,111916,Atriplex parishii var. depressa,Brittlescale,,,,,1132,1B.2,,,S2,G2
Atriplex dioica,thickleaf orach,N,15275,10508,75701,111917,true,Thickleaf Orach
Atriplex fruticulosa,ballscale,N,15211,980,58117,111927,true,Ballscale
Atriplex gmelinii var. gmelinii,,N,71458,11364,75705,129425,true,Gmelin's Saltbush
Atriplex lentiformis,big saltbush,N,15228,986,58118,111953,true,Big Saltbush
Atriplex leucophylla,beach saltbush,N,15230,989,60994,111956,true,Seascale
Atriplex minuscula,lesser saltscale,N,76509,991,75710,111966,Atriplex parishii var. minuscula,Lesser Saltscale,,,,,1133,1B.1,,,S2,G2
Atriplex patula,spear orach,N,15252,996,60175,111983,true,Spear Orache
Atriplex prostrata,spearscale,X,15260,11366,60176,111992,true
Atriplex rosea,tumbling orach,X,15265,1002,58121,111998,true
Atriplex semibaccata,Australian saltbush,X,15267,1003,60177,112001,true
Atriplex serenana var. serenana,bractscale,N,55036,1006,80470,129460,true,Bractscale
Atriplex suberecta,sprawling saltbush,X,15272,1008,58123,112008,true
Avena barbata,slender wild oat,X,15320,1017,52696,136280,true
Avena fatua,wild oat,X,15321,1018,52698,136309,true
Avena sterilis,,X,15325,1021,75722,136396,true
Azolla filiculoides,mosquito fern,N,15380,1026,58754,197458,true,Mosquito Fern
Baccharis glutinosa,marsh baccharis,N,1607,11368,75727,202381,true,Saltmarsh Baccharis
Baccharis pilularis subsp. consanguinea,coyote brush,N,5833,11369,79638,202385,true,Coyote Brush
Baccharis pilularis subsp. pilularis,,N,69898,11370,79639,202386,true,Coyote Brush
Baccharis salicifolia subsp. salicifolia,"mule fat,seepwillow",N,91889,11371,79641,202380,Baccharis salicifolia,Mule Fat
Balsamorhiza deltoidea,,N,1634,1047,70383,202414,true,Balsam Deltoid
Balsamorhiza macrolepis,,N,1639,1051,69665,211633,true,California Balsamroot,,,,,350,1B.2,,,S2,G2
Barbarea orthoceras,winter cress,N,15481,1057,52976,11356,true,American Wintercress,,yellow,3,7
Bassia hyssopifolia,,X,15511,1060,58125,109432,true
Bellardia trixago var. trixago,Mediterranean lineseed,X,8635,14706,1115038,416937,Bellardia trixago,,annual,"white,pink",4,8
Bellardia viscosa,yellow glandweed,X,103729,14707,537967,206574,true,,annual,yellow,4,10
Bellis perennis,English daisy,X,1652,1065,55563,202429,true
Berberis aquifolium var. aquifolium,,N,71483,1068,126887,45198,Berberis aquifolium,Piper's Barberry
Berberis aquifolium var. dictyota,,N,76967,1069,775436,45199,Berberis dictyota,Shining Netvein Barberry
Berberis nervosa,Oregon grape,N,15594,1073,75756,11473,true,Oregon Grape
Berberis pinnata subsp. pinnata,California barberry,N,70025,1077,58851,41727,true,California Barberry,,yellow
Berula erecta,water-parsnip,N,15614,1081,58790,202438,,Cutleaf Waterparsnip
Beta vulgaris subsp. maritima,sea beet,X,49427,11374,79643,127821,true
Bidens frondosa,sticktight,N,1702,1086,51712,202448,true,Sticktight
Bidens laevis,bur-marigold,N,1711,1087,75766,202450,true,Bur Marigold
Blennosperma nanum var. nanum,,N,6876,1094,64152,202456,true,Common Blennosperma
Blepharizonia laxa,glandular big tarplant,N,80231,10792,58799,202461,true,Glandular Big Tarweed
Blepharizonia plumosa,big tarplant,N,1762,1098,57915,202462,true,Big Tarplant,,,,,1589,1B.1,,,S1S2,G1G2
Bloomeria crocea var. aurea,,N,55181,11376,80476,202467,true,Golden Stars,,yellow,4,6
Boechera breweri subsp. breweri,Brewer's rock cress,N,85519,11382,79644,41737,true,Brewer's Rock Cress
Bolboschoenus fluviatilis,river bulrush,N,80011,11419,64228,103271,true,River Bulrush
Bolboschoenus maritimus subsp. paludosus,saltmarsh bulrush,N,49436,10796,79646,107348,true,Prairie Rush
Bolboschoenus robustus,seacoast bulrush,N,77450,10798,75840,103276,true,Big Bulrush
Bowlesia incana,Hoary bowlesia,N,15999,1133,56822,202482,,Hoary Bowlesia,annual,green,3,4
Brachypodium distachyon,false-brome,X,16042,1137,57158,136941,true
Brassica juncea,India mustard,X,16072,1142,64241,11799,true,,"annual,perennial",yellow,5,9
Brassica nigra,black mustard,X,16079,1144,1555489,11804,true,,annual,yellow,4,9
Brassica oleracea,cabbage,X,16080,9040,54516,11805,true,,"biennial,perennial",yellow,5,8
Brassica rapa,field mustard,X,16081,1145,53271,11811,true,,"annual,biennial",yellow,1,5
Brickellia californica,California brickelbush,N,1794,1152,58803,202493,true,Brickell Bush
Briza maxima,quaking grass,X,16135,1165,57157,136989,true
Briza minor,little quaking grass,X,16137,1166,57162,136993,true
Brodiaea elegans subsp. elegans,harvest brodiaea,N,49461,1175,57127,202520,true,Harvest Brodiaea,corm,purple,4,8
Brodiaea terrestris subsp. terrestris,,N,49464,1188,59081,202533,true,Dwarf Brodiaea,corm,purple,4,7
Bromus arenarius,Australian chess,X,16216,1191,58368,137101,true
Bromus berteroanus,Chilean chess,X,16219,9740,75897,137110,true
Bromus catharticus var. catharticus,rescue grass,X,85279,11433,80494,169088,true
Bromus catharticus var. elatus,Chilean brome,X,85278,11434,705496,202536,true
Bromus commutatus,hairy chess,X,16233,11435,75900,137137,true
Bromus diandrus,ripgut brome,X,16235,1200,52702,137151,true
Bromus hordeaceus,soft chess,X,16244,1202,52703,137185,true
Bromus japonicus,Japanese chess,X,16250,1205,75904,137192,true
Bromus laevipes,"woodland brome,Chinook brome",N,16255,1206,52704,137198,true,Woodland Brome
Bromus madritensis,Spanish brome,X,16263,1207,52707,137215,true
Bromus pseudolaevipes,woodland brome,N,16275,1211,75908,137271,true,Coast Range Brome
Bromus racemosus,smooth brome,X,16278,11440,75909,137276,true
Bromus rubens,foxtail chess,X,16281,13634,59210,137281,true
Bromus sitchensis var. carinatus,California brome,N,108589,13623,52700,375313,Bromus carinatus,Sitka Brome
Bromus sitchensis var. marginatus,mountain brome,N,108590,13624,159467,169226,Bromus carinatus var. marginatus
Bromus sitchensis var. maritimus,maritime brome,N,108591,13625,71142,377677,Bromus maritimus
Bromus sterilis,poverty brome,X,16288,1216,57163,137298,true
Bromus tectorum,cheat grass,X,16290,1218,58369,137310,true
Buddleja davidii,butterfly bush,X,16349,1222,75916,64039,true
Cabomba caroliniana,fanwort,X,16450,8513,75921,11908,true,,,white,5,9
Cakile edentula,sea rocket,X,16523,1232,52162,11972,true
Cakile maritima,sea rocket,X,16531,1233,60982,11978,true
Calamagrostis koelerioides,,N,16557,1240,75927,137491,true,Dense-pine Reed Grass
Calamagrostis nutkaensis,Pacific reed grass,N,16562,1242,61063,137547,true,Pacific Reedgrass
Calamagrostis rubescens,pine reed grass,N,16577,1245,52712,137596,true,Pine Grass
Calandrinia breweri,,N,16614,1249,68636,112280,true,Brewer's Calandrinia,,,,,1800,4.2,,,S4,G4
Calandrinia menziesii,red maids,N,95066,13205,400267,202564,,Red Maids
Calendula arvensis,field-marigold,X,1862,1252,59260,202566,true
Calendula officinalis,pot-marigold,X,1863,1253,75931,202567,true
Calibrachoa parviflora,wild petunia,U,16635,6279,159650,64106
California macrophylla,,N,80427,10468,60554,11982,,Round-leaved Filaree
Callitriche heterophylla var. bolanderi,,N,55448,1257,60158,96979,,Bolander's Water-starwort
Callitriche longipedunculata,,N,16691,11443,75936,64127,true,Longstock Water-starwort
Callitriche marginata,water-starwort,N,16692,1259,58093,64128,true,Winged Water Starwort
Callitriche trochlearis,,N,16702,1261,69994,64137,true,Effluent Water-starwort
Calochortus albus,white globe lily,N,16710,1264,51315,202570,true,White Globe Lily,,white,4,6
Calochortus argillosus,clay mariposa lily,N,76542,1268,64330,202576,true,Clay Mariposa Lily,bulb,"white,pink",4,6
Calochortus clavatus var. pallidus,,N,55455,1275,58360,202583,true,Pale Yellow Mariposa
Calochortus invenustus,,N,16733,1284,64432,202590,true,Plain Mariposa Lily
Calochortus leichtlinii,,N,16735,1288,52542,202594,true,Leichtlin's Mariposa Lily
Calochortus luteus,yellow mariposa lily,N,16737,1290,51077,202595,true,Yellow Mariposa Lily,bulb,yellow,4,6
Calochortus pulchellus,Mt. Diablo fairy lantern,N,16755,1303,47326,202609,true,Mt. Diablo Fairy Lantern,bulb,,,,50,1B.2,,,S2,G2
Calochortus splendens,,N,16759,1306,58361,202611,true,Splendid Mariposa Lily,bulb
Calochortus umbellatus,Oakland star-tulip,N,16769,1311,51054,202616,true,Oakland Star Tulip,bulb,white,,,55,4.2,,,S3?,G3?
Calochortus venustus,butterfly mariposa lily,N,16772,1313,53902,202619,true,Butterfly Mariposa,bulb,"white,red",5,7
Caltha palustris,marsh-marigold,X,16802,8708,56224,12065,true
Calycadenia multiglandulosa,,N,1875,1324,56863,202629,true,Sticky Calycadenia
Calycadenia truncata,rosin weed,N,1884,1328,62567,202633,true,Rosin Weed
Calyptridium monospermum,one-seeded pussypaws,N,16846,1335,75958,112295,Cistanthe monosperma,One Seeded Pussypaws,perennial,"pink,white",4,9
Calyptridium umbellatum,Mount Hood pussypaws,N,16852,1344,127100,112301,Cistanthe umbellata,Pussy Paws,perennial,white,5,10
Calystegia malacophylla subsp. pedicellata,woolly morning-glory,N,76596,1364,79655,95089,,Jepson's Morning Glory,perennial,white,4,7
Calystegia occidentalis subsp. occidentalis,,N,49559,1368,56086,95092,,Chaparral False Bindweed,perennial,white,5,7
Calystegia purpurata subsp. purpurata,Pacific false bindweed,N,49560,1371,58882,95093,,Purple Western Morning Glory,perennial,white,5,6
Calystegia purpurata subsp. saxicola,,N,49561,1372,79656,209538,,Coastal Bluff Morning-glory,,,,,1843,1B.2,,,S2S3,G4T2T3
Calystegia sepium subsp. limnophila,hedge bindweed,N,49568,1374,60182,208006,,Hedge False Bindweed,perennial,white,5,7
Calystegia silvatica subsp. disjuncta,shortstalk false bindweed,X,78991,8524,79658,95103,,,perennial,white,5,8
Calystegia soldanella,beach morning-glory,N,16876,1375,60880,64187,,Beach Morning Glory
Calystegia subacaulis subsp. subacaulis,hill morning-glory,N,49576,1379,57014,95110,,Hillside False Bindweed,perennial,white,4,6
Camassia leichtlinii subsp. suksdorfii,great camas,N,49578,9754,79659,202663,true,Suksdorf's Large Camas,bulb,blue,5,8
Camassia quamash subsp. breviflora,small camas,N,49580,1381,79660,202664,true,Smallflowered Camas,bulb,blue,5,7
Camissonia campestris subsp. campestris,Mojave suncup,N,49602,1401,56781,41812,true,Mojave Suncup
Camissonia contorta,,N,16910,1420,58216,12140,true,Plains Evening Primrose
Camissonia strigulosa,,N,16947,1453,56779,12178,true,Sandysoil Suncup
Camissoniopsis cheiranthifolia subsp. cheiranthifolia,dune suncup,N,89240,11448,79666,41846,true,Beach Evening Primrose
Camissoniopsis hirtella,,N,89201,11453,75980,12187,true,Santa Cruz Island Suncup
Camissoniopsis intermedia,,N,89203,11455,75982,12189,true,Intermediate Suncup
Camissoniopsis micrantha,,N,89206,11458,75985,12192,true,Small Flowered Evening Primrose
Capsella bursa-pastoris,shepherd's purse,X,17109,1472,56121,12296,true
Cardamine californica,"milkmaids,tooth wort",N,76456,1479,49651,12325,true,Milk Maids
Cardamine hirsuta,hairy bittercress,X,17158,1486,55829,12347,true
Cardamine oligosperma,,N,17171,1493,52981,12369,true,Little Western Bittercress
Carduus pycnocephalus subsp. pycnocephalus,Italian thistle,X,82221,11464,79672,202704,true
Carduus tenuiflorus,,X,1902,1505,53007,202705,true
Carex aquatilis var. dives,,N,55640,1515,80511,107580,true,Sitka Sedge
Carex barbarae,,N,17289,1520,59045,103380,true,Valley Sedge
